Date,pm25_median,pm10_median,no2_median,so2_median,co_median,o3_median,temperature_median,humidity_median,wind-speed_median,AQI,Category,Month,DayOfWeek,Season,Month_Sin,Month_Cos,DayOfWeek_Sin,DayOfWeek_Cos,PM25_PM10_ratio,PM25_Wind_Ratio,Stagnation_Index,Gaseous_Index,Thermal_Humidity_Index
2023-10-29,417.24,649.96,467.25,1738.99,35.51,752.19,13.2,75.7,1.29,500.0,Severe,10,6,Autumn,-0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,0.6419471967505692,323.4418604651163,300.1726618705036,2561.3399999999997,9.9924
2021-05-18,28.44,60.66,29.93,6.71,0.55,23.16,21.6,40.4,9.33,61.4,Good,5,1,Spring,0.49999999999999994,-0.8660254037844387,0.7818314824680298,0.6234898018587336,0.46884272997032644,3.0482315112540195,3.015906680805939,42.14,8.7264
2024-10-05,117.7,270.41,246.93,571.97,10.3,185.68,25.8,53.7,2.0,292.4,Poor,10,5,Autumn,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,0.435264968011538,58.85,56.047619047619044,921.9000000000001,13.854600000000001
2024-02-18,7.28,23.65,26.62,14.29,0.16,15.61,15.4,50.9,7.84,33.3,Good,2,6,Winter,0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,0.30782241014799155,0.9285714285714286,0.9168765743073048,42.51,7.8386000000000005
2022-02-23,2.64,45.16,8.07,21.12,0.5,20.78,16.2,63.1,10.46,45.2,Good,2,2,Winter,0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,0.058458813108945976,0.25239005736137665,0.25,34.19,10.222199999999999
2022-03-09,19.82,26.44,13.75,10.02,0.22,31.16,29.8,57.2,9.72,33.0,Good,3,2,Spring,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434,0.7496217851739788,2.039094650205761,2.018329938900204,25.97,17.045600000000004
2021-12-06,63.53,215.91,80.8,230.7,5.89,115.8,17.0,80.3,3.17,177.5,Moderate,12,0,Winter,-2.4492935982947064e-16,1.0,0.0,1.0,0.2942429716085406,20.0410094637224,19.428134556574925,370.4,13.651
2024-08-16,259.76,528.83,477.49,1785.95,41.19,836.9,34.9,86.4,0.58,458.5,Severe,8,4,Summer,-0.8660254037844385,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,0.4911975493069606,447.86206896551727,382.0,2675.34,30.1536
2022-10-12,83.84,227.93,90.47,167.77,6.48,123.36,31.9,43.3,5.65,185.4,Moderate,10,2,Autumn,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,0.3678322291931733,14.838938053097344,14.580869565217393,323.04,13.8127
2022-05-24,35.69,68.81,45.66,66.78,1.87,100.2,34.4,44.9,7.55,101.2,Satisfactory,5,1,Spring,0.49999999999999994,-0.8660254037844387,0.7818314824680298,0.6234898018587336,0.518674611248365,4.727152317880795,4.665359477124183,131.14,15.445599999999999
2021-07-07,45.45,89.42,47.05,57.8,1.78,97.85,33.5,64.4,7.17,97.9,Satisfactory,7,2,Summer,-0.4999999999999997,-0.8660254037844388,0.9749279121818236,-0.22252093395631434,0.5082755535674346,6.338912133891214,6.2517193947730405,122.64999999999999,21.574
2022-03-05,148.0,407.34,386.84,1515.85,29.61,735.04,32.1,74.0,3.24,397.6,Very Poor,3,5,Spring,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146,0.3633328423430059,45.67901234567901,44.31137724550898,2198.79,23.754
2023-10-13,68.94,248.69,149.75,213.17,2.43,120.66,14.4,58.5,4.63,199.1,Moderate,10,4,Autumn,-0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,0.2772125939925208,14.889848812095032,14.575052854122623,387.21999999999997,8.424
2022-11-13,170.88,427.64,377.29,1077.26,30.97,569.62,25.1,55.0,2.91,397.1,Very Poor,11,6,Autumn,-0.5000000000000004,0.8660254037844384,-0.7818314824680299,0.6234898018587334,0.3995884388738191,58.72164948453608,56.770764119601324,1764.25,13.805000000000001
2024-02-21,176.67,369.32,298.34,1122.19,26.83,257.78,25.2,84.7,2.42,358.2,Very Poor,2,2,Winter,0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,0.4783656449691324,73.00413223140495,70.10714285714285,1688.83,21.3444
2022-06-29,321.73,518.42,421.97,1680.48,42.49,968.75,29.2,78.1,1.67,487.7,Severe,6,2,Summer,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.22252093395631434,0.6205971991821304,192.65269461077847,181.7683615819209,2527.35,22.805199999999996
2023-08-08,84.56,157.09,105.33,160.46,7.09,159.1,40.8,60.9,5.52,187.0,Moderate,8,1,Summer,-0.8660254037844385,-0.5000000000000004,0.7818314824680298,0.6234898018587336,0.5382901521420842,15.318840579710146,15.046263345195731,336.69000000000005,24.847199999999997
2021-12-01,293.34,447.15,518.0,1910.71,42.26,841.73,-4.6,94.9,1.62,477.8,Severe,12,2,Winter,-2.4492935982947064e-16,1.0,0.9749279121818236,-0.22252093395631434,0.6560214693056021,181.07407407407405,170.54651162790694,2851.31,-4.3654
2021-09-22,153.44,400.97,355.25,1202.27,28.79,432.5,23.6,81.7,2.92,369.6,Very Poor,9,2,Autumn,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434,0.3826720203506496,52.54794520547945,50.80794701986755,1845.42,19.281200000000002
2021-02-16,73.54,204.93,107.09,373.73,3.79,107.06,8.6,76.0,3.38,197.9,Moderate,2,1,Winter,0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,0.35885424291221396,21.757396449704146,21.132183908045977,518.72,6.536
2022-04-29,425.85,660.16,406.91,1862.67,46.59,1014.24,7.7,84.1,0.89,500.0,Severe,4,4,Spring,0.8660254037844387,-0.4999999999999998,-0.433883739117558,-0.9009688679024191,0.6450708919049928,478.48314606741576,430.1515151515152,2735.48,6.4757
2024-11-05,238.03,428.44,315.93,1167.22,19.11,607.84,14.5,89.5,1.73,398.1,Very Poor,11,1,Autumn,-0.5000000000000004,0.8660254037844384,0.7818314824680298,0.6234898018587336,0.555573709270843,137.58959537572255,130.0710382513661,1674.25,12.977500000000001
2022-10-06,38.06,79.59,68.68,58.83,1.12,81.69,31.5,54.1,8.01,86.1,Satisfactory,10,3,Autumn,-0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,0.4782007789923357,4.751560549313359,4.692971639950679,138.71,17.041500000000003
2024-12-15,391.36,575.36,488.52,1782.82,42.87,809.5,19.0,100.0,1.53,485.6,Severe,12,6,Winter,-2.4492935982947064e-16,1.0,-0.7818314824680299,0.6234898018587334,0.6802002224694105,255.79084967320262,240.09815950920245,2700.04,19.0
2022-10-11,95.07,274.59,278.71,772.47,13.06,166.13,8.9,66.2,2.54,298.7,Poor,10,1,Autumn,-0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,0.34622528132852615,37.42913385826771,36.01136363636363,1181.78,5.891800000000001
2023-09-12,69.07,205.9,130.6,324.12,8.69,128.94,32.6,79.3,5.55,183.8,Moderate,9,1,Autumn,-1.0,-1.8369701987210297e-16,0.7818314824680298,0.6234898018587336,0.3354541039339485,12.445045045045044,12.224778761061946,541.62,25.851799999999997
2022-03-26,30.79,77.16,56.13,68.82,1.17,59.74,26.9,68.8,5.38,86.3,Satisfactory,3,5,Spring,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146,0.3990409538621047,5.723048327137547,5.618613138686132,136.64999999999998,18.507199999999997
2023-12-19,198.28,360.02,363.73,1395.89,26.67,441.28,6.5,67.5,1.97,374.7,Very Poor,12,1,Winter,-2.4492935982947064e-16,1.0,0.7818314824680298,0.6234898018587336,0.5507471807121826,100.6497461928934,95.78743961352657,2026.3200000000002,4.3875
2022-09-20,97.07,260.24,239.66,448.8,14.03,170.08,38.9,50.2,3.07,260.0,Poor,9,1,Autumn,-1.0,-1.8369701987210297e-16,0.7818314824680298,0.6234898018587336,0.3730018444512757,31.618892508143322,30.621451104100945,828.76,19.5278
2021-12-09,162.37,386.92,312.31,1373.21,20.91,235.18,15.2,77.1,2.02,371.9,Very Poor,12,3,Winter,-2.4492935982947064e-16,1.0,0.43388373911755823,-0.900968867902419,0.41964747234570454,80.38118811881188,76.58962264150944,1894.62,11.719199999999997
2024-07-19,8.76,14.3,19.81,13.36,0.1,40.9,24.7,37.8,11.47,40.9,Good,7,4,Summer,-0.4999999999999997,-0.8660254037844388,-0.433883739117558,-0.9009688679024191,0.6125874125874126,0.7637314734088927,0.7571305099394987,34.17,9.336599999999999
2022-03-13,95.76,279.21,201.8,733.93,12.58,213.41,29.2,55.0,1.27,302.0,Poor,3,6,Spring,1.0,6.123233995736766e-17,-0.7818314824680299,0.6234898018587334,0.34296765875147744,75.40157480314961,69.8978102189781,1061.53,16.060000000000002
2023-07-26,4.56,9.71,7.76,3.38,0.62,7.03,25.6,37.8,7.99,30.8,Good,7,2,Summer,-0.4999999999999997,-0.8660254037844388,0.9749279121818236,-0.22252093395631434,0.4696189495365602,0.5707133917396745,0.5636588380716934,17.34,9.6768
2022-10-06,39.97,79.28,75.27,43.2,1.96,52.92,22.7,51.5,4.18,98.2,Satisfactory,10,3,Autumn,-0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,0.5041624621594349,9.562200956937799,9.338785046728972,138.07,11.6905
2021-09-23,445.98,634.31,517.85,1761.03,38.82,802.9,14.0,77.0,0.76,500.0,Severe,9,3,Autumn,-1.0,-1.8369701987210297e-16,0.43388373911755823,-0.900968867902419,0.7030947013290033,586.8157894736843,518.5813953488372,2667.08,10.780000000000001
2024-01-12,114.13,260.56,246.03,429.99,12.57,152.16,19.7,92.1,4.29,280.6,Poor,1,4,Winter,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191,0.4380181148295978,26.6037296037296,25.997722095671982,801.72,18.1437
2024-08-29,346.14,689.41,493.75,1736.93,42.52,1029.17,27.3,90.4,2.59,500.0,Severe,8,3,Summer,-0.8660254037844385,-0.5000000000000004,0.43388373911755823,-0.900968867902419,0.5020814899696843,133.64478764478764,128.67657992565054,2655.88,24.6792
2023-12-25,84.07,218.79,96.16,145.82,5.74,114.34,19.4,70.7,6.05,180.4,Moderate,12,0,Winter,-2.4492935982947064e-16,1.0,0.0,1.0,0.38424973719091365,13.895867768595041,13.669918699186992,299.38,13.7158
2021-03-06,152.48,421.91,305.37,1165.22,31.44,320.14,6.1,63.8,2.57,390.0,Very Poor,3,5,Spring,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146,0.36140409091986436,59.3307392996109,57.10861423220974,1784.9900000000002,3.8918
2024-09-30,103.79,312.5,219.72,685.4,13.39,169.71,32.2,66.3,1.71,272.9,Poor,9,0,Autumn,-1.0,-1.8369701987210297e-16,0.0,1.0,0.33212800000000003,60.695906432748544,57.34254143646409,1039.02,21.3486
2021-07-29,221.62,416.87,315.54,1154.1,19.62,609.58,35.6,80.0,1.57,383.7,Very Poor,7,3,Summer,-0.4999999999999997,-0.8660254037844388,0.43388373911755823,-0.900968867902419,0.531628565260153,141.15923566878982,132.7065868263473,1665.84,28.480000000000004
2021-08-19,93.74,342.34,222.93,686.26,10.75,214.17,13.2,54.3,3.82,302.1,Poor,8,3,Summer,-0.8660254037844385,-0.5000000000000004,0.43388373911755823,-0.900968867902419,0.2738213471986914,24.539267015706805,23.913265306122447,1016.69,7.167599999999998
2024-08-16,25.12,34.43,9.61,7.35,0.59,14.61,33.0,29.4,10.08,41.9,Good,8,4,Summer,-0.8660254037844385,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,0.7295962823119373,2.492063492063492,2.4675834970530452,22.86,9.702
2023-09-11,121.36,399.27,338.03,1523.24,18.95,218.61,31.3,82.2,2.06,390.5,Very Poor,9,0,Autumn,-1.0,-1.8369701987210297e-16,0.0,1.0,0.3039547173591805,58.9126213592233,56.18518518518518,2050.77,25.728600000000004
2021-08-18,173.26,352.56,347.22,1548.45,22.24,413.8,19.0,68.7,2.46,393.6,Very Poor,8,2,Summer,-0.8660254037844385,-0.5000000000000004,0.9749279121818236,-0.22252093395631434,0.4914340821420467,70.43089430894308,67.6796875,2118.07,13.053
2024-07-27,114.25,292.36,238.44,785.21,12.27,227.94,37.9,51.2,2.29,304.6,Poor,7,5,Summer,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,0.3907853331509098,49.890829694323145,47.80334728033473,1146.3500000000001,19.404799999999998
2022-05-31,286.48,535.64,473.39,1934.17,36.56,869.27,16.4,92.3,0.82,483.7,Severe,5,1,Spring,0.49999999999999994,-0.8660254037844387,0.7818314824680298,0.6234898018587336,0.5348368307071915,349.36585365853665,311.3913043478261,2773.16,15.137199999999998
2021-01-16,14.2,27.99,6.98,14.67,0.67,30.07,21.0,69.9,10.9,33.6,Good,1,5,Winter,0.49999999999999994,0.8660254037844387,-0.9749279121818236,-0.2225209339563146,0.5073240443015362,1.3027522935779816,1.2909090909090908,28.349999999999998,14.679000000000002
2021-01-29,52.79,65.84,67.16,64.98,1.81,56.59,19.1,47.0,7.39,90.6,Satisfactory,1,4,Winter,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191,0.8017922235722964,7.143437077131258,7.048064085447264,150.23999999999998,8.977
2021-05-31,87.58,199.45,147.48,112.3,9.57,163.48,19.9,44.3,4.54,194.6,Moderate,5,0,Spring,0.49999999999999994,-0.8660254037844387,0.0,1.0,0.43910754575081473,19.290748898678412,18.875,355.47999999999996,8.815699999999998
2021-07-04,98.56,329.17,246.67,769.31,12.0,202.35,18.1,75.5,2.54,292.8,Poor,7,6,Summer,-0.4999999999999997,-0.8660254037844388,-0.7818314824680299,0.6234898018587334,0.29941975271136495,38.803149606299215,37.333333333333336,1135.98,13.665500000000002
2021-01-27,36.24,97.03,50.53,42.84,1.38,73.31,9.7,76.0,7.67,97.1,Satisfactory,1,2,Winter,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434,0.3734927342059157,4.72490221642764,4.6640926640926645,107.17,7.372
2023-08-22,466.82,612.71,534.28,1686.37,38.42,947.83,28.8,64.8,1.77,500.0,Severe,8,1,Summer,-0.8660254037844385,-0.5000000000000004,0.7818314824680298,0.6234898018587336,0.7618938812815198,263.7401129943503,249.63636363636363,2604.8499999999995,18.6624
2021-04-21,215.49,407.89,313.54,1044.43,27.79,765.17,20.1,82.4,1.74,407.7,Very Poor,4,2,Spring,0.8660254037844387,-0.4999999999999998,0.9749279121818236,-0.22252093395631434,0.5283041996616735,123.8448275862069,117.11413043478261,1635.87,16.562400000000004
2024-01-16,73.86,239.2,107.52,267.23,2.16,130.37,12.3,48.2,3.12,192.9,Moderate,1,1,Winter,0.49999999999999994,0.8660254037844387,0.7818314824680298,0.6234898018587336,0.30877926421404683,23.673076923076923,22.93788819875776,396.35,5.928600000000001
2024-02-24,42.08,84.97,68.71,64.03,1.34,51.07,18.6,79.2,5.03,86.1,Satisfactory,2,5,Winter,0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,0.49523361186301046,8.365805168986082,8.202729044834308,146.14000000000001,14.731200000000001
2024-05-27,118.16,268.96,256.3,405.04,13.34,201.31,40.0,61.8,3.78,293.9,Poor,5,0,Spring,0.49999999999999994,-0.8660254037844387,0.0,1.0,0.4393218322427127,31.25925925925926,30.45360824742268,794.74,24.72
2024-10-12,168.19,402.54,316.23,1265.34,33.59,409.69,34.0,64.0,1.0,397.6,Very Poor,10,5,Autumn,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,0.4178218313707954,168.19,152.89999999999998,1917.47,21.76
2024-07-05,31.03,78.03,71.3,42.26,1.22,93.36,34.8,69.4,4.3,93.5,Satisfactory,7,4,Summer,-0.4999999999999997,-0.8660254037844388,-0.433883739117558,-0.9009688679024191,0.39766756375752915,7.216279069767443,7.052272727272729,125.76,24.1512
2023-05-05,375.64,646.94,446.56,1940.58,36.32,1022.45,26.4,66.0,1.49,500.0,Severe,5,4,Spring,0.49999999999999994,-0.8660254037844387,-0.433883739117558,-0.9009688679024191,0.5806411722880019,252.10738255033556,236.25157232704402,2750.3399999999997,17.424
2021-07-16,101.81,326.86,197.96,735.85,14.37,200.86,33.6,64.5,2.19,284.8,Poor,7,4,Summer,-0.4999999999999997,-0.8660254037844388,-0.433883739117558,-0.9009688679024191,0.3114789206388056,46.48858447488585,44.45851528384279,1077.51,21.672
2022-04-05,69.85,182.04,153.51,251.27,6.8,132.81,12.2,42.2,1.97,173.8,Moderate,4,1,Spring,0.8660254037844387,-0.4999999999999998,0.7818314824680298,0.6234898018587336,0.3837068776093166,35.45685279187817,33.743961352657,472.78,5.1484000000000005
2021-06-02,427.27,612.78,404.24,1900.18,38.28,975.44,9.2,67.9,0.73,500.0,Severe,6,2,Summer,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.22252093395631434,0.6972649237899409,585.3013698630136,514.7831325301205,2687.2200000000003,6.2468
2024-03-07,13.49,19.31,31.47,4.5,0.5,24.0,22.0,36.8,7.67,39.3,Good,3,3,Spring,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419,0.6986017607457277,1.7588005215123859,1.7361647361647363,40.97,8.096
2023-12-04,275.07,534.48,418.38,1743.45,37.17,784.71,7.0,84.0,1.27,461.8,Severe,12,0,Winter,-2.4492935982947064e-16,1.0,0.0,1.0,0.5146497530309834,216.59055118110234,200.7810218978102,2533.5299999999997,5.88
2022-06-27,87.37,160.93,128.42,280.91,9.82,170.51,42.0,45.4,5.56,207.0,Moderate,6,0,Summer,1.2246467991473532e-16,-1.0,0.0,1.0,0.5429068539116386,15.714028776978418,15.436395759717318,507.53000000000003,19.067999999999998
2022-08-27,23.57,41.68,8.56,24.41,0.97,14.26,34.6,37.5,10.43,48.3,Good,8,5,Summer,-0.8660254037844385,-0.5000000000000004,-0.9749279121818236,-0.2225209339563146,0.5654990403071017,2.2598274209012463,2.2383665716999053,42.67,12.975000000000001
2021-02-28,29.29,58.67,24.86,7.23,0.83,6.24,13.1,39.9,6.35,59.4,Good,2,6,Winter,0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,0.4992329981251065,4.61259842519685,4.54108527131783,40.39,5.2269
2021-09-30,260.32,534.98,494.64,1856.81,46.16,737.5,4.8,73.9,1.84,476.2,Severe,9,3,Autumn,-1.0,-1.8369701987210297e-16,0.43388373911755823,-0.900968867902419,0.4865976298179371,141.47826086956522,134.18556701030926,2813.0499999999997,3.5472000000000006
2024-01-19,98.15,344.51,266.7,686.28,12.95,164.99,10.4,91.5,3.08,294.6,Poor,1,4,Winter,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191,0.2848973904966474,31.86688311688312,30.864779874213838,1082.48,9.516
2024-05-25,474.28,730.55,426.51,1897.84,40.21,841.29,17.6,62.4,0.78,500.0,Severe,5,5,Spring,0.49999999999999994,-0.8660254037844387,-0.9749279121818236,-0.2225209339563146,0.6492094996920129,608.051282051282,538.9545454545454,2726.45,10.9824
2024-02-07,265.84,529.67,408.69,1664.86,45.02,843.24,10.1,68.9,0.83,469.2,Severe,2,2,Winter,0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,0.5018974078199634,320.289156626506,285.84946236559136,2523.75,6.958900000000001
2021-12-20,44.11,73.09,47.76,51.62,1.79,51.05,20.5,43.8,7.0,89.6,Satisfactory,12,0,Winter,-2.4492935982947064e-16,1.0,0.0,1.0,0.603502531126009,6.301428571428572,6.2126760563380286,117.28,8.979
2023-08-29,102.73,281.52,252.8,385.22,13.81,210.34,42.1,47.9,1.41,301.4,Poor,8,1,Summer,-0.8660254037844385,-0.5000000000000004,0.7818314824680298,0.6234898018587336,0.3649119067917022,72.8581560283688,68.03311258278146,776.12,20.1659
2023-02-05,107.24,290.37,261.66,761.15,14.22,180.96,31.5,84.0,2.45,290.8,Poor,2,6,Winter,0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,0.3693218996452801,43.771428571428565,42.054901960784306,1165.01,26.459999999999997
2021-08-31,99.1,339.58,266.98,701.44,10.98,197.67,39.4,83.5,1.94,289.7,Poor,8,1,Summer,-0.8660254037844385,-0.5000000000000004,0.7818314824680298,0.6234898018587336,0.29183108545850756,51.08247422680412,48.57843137254902,1078.22,32.899
2023-01-18,52.31,83.7,74.97,56.3,1.93,56.14,15.3,72.0,7.53,96.5,Satisfactory,1,2,Winter,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434,0.6249701314217443,6.946879150066401,6.855832241153342,150.57,11.016
2021-12-18,17.94,36.12,21.52,31.18,0.21,40.54,14.3,70.7,11.46,40.5,Good,12,5,Winter,-2.4492935982947064e-16,1.0,-0.9749279121818236,-0.2225209339563146,0.49667774086378746,1.5654450261780104,1.5519031141868513,54.800000000000004,10.110100000000001
2021-12-29,31.58,59.0,46.1,44.64,1.67,64.32,23.7,51.0,4.15,83.5,Satisfactory,12,2,Winter,-2.4492935982947064e-16,1.0,0.9749279121818236,-0.22252093395631434,0.5352542372881356,7.6096385542168665,7.430588235294117,107.44000000000001,12.087
2022-09-26,61.17,218.33,109.29,342.33,9.93,94.36,17.5,37.0,6.33,199.2,Moderate,9,0,Autumn,-1.0,-1.8369701987210297e-16,0.0,1.0,0.28017221636971557,9.663507109004739,9.513219284603423,550.92,6.475
2022-04-12,115.46,320.82,241.93,437.73,10.19,199.15,34.3,47.2,2.35,285.0,Poor,4,1,Spring,0.8660254037844387,-0.4999999999999998,0.7818314824680298,0.6234898018587336,0.35989028115454147,49.131914893617015,47.12653061224489,781.5600000000001,16.1896
2024-05-15,68.54,173.41,111.77,137.51,8.57,144.86,31.6,52.6,5.36,182.3,Moderate,5,2,Spring,0.49999999999999994,-0.8660254037844387,0.9749279121818236,-0.22252093395631434,0.3952482555792631,12.787313432835822,12.553113553113555,334.97999999999996,16.6216
2023-06-12,4.42,7.21,19.42,22.43,0.56,47.53,35.6,61.6,7.01,47.5,Good,6,0,Summer,1.2246467991473532e-16,-1.0,0.0,1.0,0.6130374479889042,0.630527817403709,0.6216596343178622,47.45,21.9296
2022-09-21,266.87,431.19,409.8,1774.13,46.56,674.56,2.5,75.2,0.37,478.7,Severe,9,2,Autumn,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434,0.6189150954335676,721.2702702702703,567.8085106382979,2649.53,1.88
2024-06-20,145.23,352.19,291.65,1094.42,17.2,699.73,25.7,82.7,1.4,391.2,Very Poor,6,3,Summer,1.2246467991473532e-16,-1.0,0.43388373911755823,-0.900968867902419,0.41236264516312215,103.73571428571428,96.82,1558.0700000000002,21.2539
2022-10-23,177.87,371.7,292.54,850.05,17.36,459.64,8.5,75.0,1.26,347.1,Very Poor,10,6,Autumn,-0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,0.4785310734463277,141.16666666666666,130.78676470588235,1316.1899999999998,6.375
2023-01-31,383.58,499.19,494.91,1823.21,36.31,695.07,5.8,97.0,1.82,456.1,Severe,1,1,Winter,0.49999999999999994,0.8660254037844387,0.7818314824680298,0.6234898018587336,0.7684048158015986,210.75824175824175,199.78124999999997,2681.22,5.6259999999999994
2021-12-27,66.88,129.14,139.37,237.78,5.25,138.17,28.2,63.1,3.75,159.7,Moderate,12,0,Winter,-2.4492935982947064e-16,1.0,0.0,1.0,0.5178875638841568,17.834666666666667,17.37142857142857,429.65,17.7942
2021-05-25,89.47,232.47,89.14,360.22,5.44,126.44,15.9,79.8,1.77,198.2,Moderate,5,1,Spring,0.49999999999999994,-0.8660254037844387,0.7818314824680298,0.6234898018587336,0.3848668645416613,50.548022598870055,47.844919786096256,503.76,12.688199999999998
2024-12-15,71.13,240.05,172.05,349.85,3.52,107.85,20.2,55.0,5.2,193.4,Moderate,12,6,Winter,-2.4492935982947064e-16,1.0,-0.7818314824680299,0.6234898018587334,0.2963132680691522,13.678846153846152,13.420754716981131,557.1000000000001,11.110000000000001
2022-05-10,125.61,416.73,345.88,1055.77,22.26,298.33,29.7,73.8,2.53,383.6,Very Poor,5,1,Spring,0.49999999999999994,-0.8660254037844387,0.7818314824680298,0.6234898018587336,0.30141818443596574,49.64822134387352,47.76045627376426,1624.25,21.918599999999998
2021-02-25,63.06,132.42,148.4,319.83,6.82,109.86,29.8,76.5,2.33,180.1,Moderate,2,3,Winter,0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,0.4762120525600363,27.064377682403432,25.950617283950617,536.4300000000001,22.797
2022-05-09,34.9,81.41,48.31,49.31,1.41,76.42,19.5,58.9,5.36,81.8,Satisfactory,5,0,Spring,0.49999999999999994,-0.8660254037844387,0.0,1.0,0.42869426360397983,6.511194029850746,6.391941391941391,111.72,11.4855
2021-12-09,14.34,18.24,4.07,23.96,0.77,22.1,12.9,39.3,11.8,38.7,Good,12,3,Winter,-2.4492935982947064e-16,1.0,0.43388373911755823,-0.900968867902419,0.7861842105263158,1.2152542372881354,1.2050420168067226,35.730000000000004,5.069699999999999
2022-04-06,76.39,121.41,139.85,338.47,7.66,114.84,15.1,73.8,4.96,186.3,Moderate,4,2,Spring,0.8660254037844387,-0.4999999999999998,0.9749279121818236,-0.22252093395631434,0.629190346758916,15.401209677419356,15.096837944664033,554.9200000000001,11.143799999999999
2021-02-12,164.61,391.59,343.21,1439.84,23.98,209.99,-1.1,66.2,2.07,380.2,Very Poor,2,4,Winter,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,0.42036313491151467,79.5217391304348,75.85714285714286,2022.85,-0.7282000000000001
2021-07-06,112.84,283.86,190.11,514.52,10.98,186.63,13.5,68.4,4.07,276.3,Poor,7,1,Summer,-0.4999999999999997,-0.8660254037844388,0.7818314824680298,0.6234898018587336,0.39751990417811595,27.724815724815723,27.059952038369307,814.4300000000001,9.234
2024-09-12,100.5,334.48,246.85,504.44,16.91,151.99,18.7,44.5,3.83,298.7,Poor,9,3,Autumn,-1.0,-1.8369701987210297e-16,0.43388373911755823,-0.900968867902419,0.30046639559913896,26.240208877284594,25.572519083969464,920.39,8.3215
2023-06-11,142.65,353.93,312.31,1568.46,23.02,600.49,19.3,77.4,0.98,396.1,Very Poor,6,6,Summer,1.2246467991473532e-16,-1.0,-0.7818314824680299,0.6234898018587334,0.4030458000169525,145.56122448979593,132.08333333333334,2110.97,14.9382
2024-07-18,207.41,365.59,386.84,1254.46,33.56,419.24,40.9,58.7,2.32,397.4,Very Poor,7,3,Summer,-0.4999999999999997,-0.8660254037844388,0.43388373911755823,-0.900968867902419,0.5673295221422906,89.40086206896552,85.70661157024793,1976.9,24.008300000000002
2023-07-05,47.74,90.26,54.33,65.08,1.97,81.66,39.7,51.8,7.18,98.5,Satisfactory,7,2,Summer,-0.4999999999999997,-0.8660254037844388,0.9749279121818236,-0.22252093395631434,0.5289164635497452,6.649025069637884,6.557692307692308,139.10999999999999,20.564600000000002
2021-08-17,21.8,27.14,22.21,18.9,0.15,44.48,34.8,38.6,5.66,44.5,Good,8,1,Summer,-0.8660254037844385,-0.5000000000000004,0.7818314824680298,0.6234898018587336,0.8032424465733236,3.851590106007067,3.7847222222222223,42.61,13.432799999999999
2022-08-02,45.17,70.41,59.12,59.64,1.34,61.95,37.2,61.4,5.1,75.7,Satisfactory,8,1,Summer,-0.8660254037844385,-0.5000000000000004,0.7818314824680298,0.6234898018587336,0.6415281920181793,8.85686274509804,8.686538461538463,132.16,22.8408
2021-04-04,117.71,341.83,251.92,723.27,11.52,190.57,39.7,58.1,3.82,292.4,Poor,4,6,Spring,0.8660254037844387,-0.4999999999999998,-0.7818314824680299,0.6234898018587334,0.34435245589913116,30.81413612565445,30.028061224489797,1090.3899999999999,23.0657
